PP,Blok,Condition,timestamp,avgDepth(avg),leftShoulderAngle(avg),rightShoulderAngle(avg),leanAngle(avg),HipCenter_Spine-Spine_ShoulderCenter(avg),Spine_ShoulderCenter-ShoulderCenter_Head(avg),Spine_ShoulderCenter-ShoulderCenter_ShoulderLeft(avg),Spine_ShoulderCenter-ShoulderCenter_ShoulderRight(avg),ShoulderCenter_ShoulderLeft-ShoulderLeft_ElbowLeft(avg),ShoulderLeft_ElbowLeft-ElbowLeft_WristLeft(avg),ElbowLeft_WristLeft-WristLeft_HandLeft(avg),ShoulderCenter_ShoulderRight-ShoulderRight_ElbowRight(avg),ShoulderRight_ElbowRight-ElbowRight_WristRight(avg),ElbowRight_WristRight-WristRight_HandRight(avg),HipCenter_Spine-PlaneZXAxisX(avg),HipCenter_Spine-PlaneXYAxisY(avg),HipCenter_Spine-PlaneYZAxisZ(avg),Spine_ShoulderCenter-PlaneZXAxisX(avg),Spine_ShoulderCenter-PlaneXYAxisY(avg),Spine_ShoulderCenter-PlaneYZAxisZ(avg),ShoulderCenter_Head-PlaneZXAxisX(avg),ShoulderCenter_Head-PlaneXYAxisY(avg),ShoulderCenter_Head-PlaneYZAxisZ(avg),ShoulderCenter_ShoulderLeft-PlaneZXAxisX(avg),ShoulderCenter_ShoulderLeft-PlaneXYAxisY(avg),ShoulderCenter_ShoulderLeft-PlaneYZAxisZ(avg),ShoulderCenter_ShoulderRight-PlaneZXAxisX(avg),ShoulderCenter_ShoulderRight-PlaneXYAxisY(avg),ShoulderCenter_ShoulderRight-PlaneYZAxisZ(avg),ShoulderLeft_ElbowLeft-PlaneZXAxisX(avg),ShoulderLeft_ElbowLeft-PlaneXYAxisY(avg),ShoulderLeft_ElbowLeft-PlaneYZAxisZ(avg),ElbowLeft_WristLeft-PlaneZXAxisX(avg),ElbowLeft_WristLeft-PlaneXYAxisY(avg),ElbowLeft_WristLeft-PlaneYZAxisZ(avg),WristLeft_HandLeft-PlaneZXAxisX(avg),WristLeft_HandLeft-PlaneXYAxisY(avg),WristLeft_HandLeft-PlaneYZAxisZ(avg),ShoulderRight_ElbowRight-PlaneZXAxisX(avg),ShoulderRight_ElbowRight-PlaneXYAxisY(avg),ShoulderRight_ElbowRight-PlaneYZAxisZ(avg),ElbowRight_WristRight-PlaneZXAxisX(avg),ElbowRight_WristRight-PlaneXYAxisY(avg),ElbowRight_WristRight-PlaneYZAxisZ(avg),WristRight_HandRight-PlaneZXAxisX(avg),WristRight_HandRight-PlaneXYAxisY(avg),WristRight_HandRight-KinectZAxis(avg),avgDepth(stdv),leftShoulderAngle(stdv),rightShoulderAngle(stdv),leanAngle(stdv),HipCenter_Spine-Spine_ShoulderCenter(stdv),Spine_ShoulderCenter-ShoulderCenter_Head(stdv),Spine_ShoulderCenter-ShoulderCenter_ShoulderLeft(stdv),Spine_ShoulderCenter-ShoulderCenter_ShoulderRight(stdv),ShoulderCenter_ShoulderLeft-ShoulderLeft_ElbowLeft(stdv),ShoulderLeft_ElbowLeft-ElbowLeft_WristLeft(stdv),ElbowLeft_WristLeft-WristLeft_HandLeft(stdv),ShoulderCenter_ShoulderRight-ShoulderRight_ElbowRight(stdv),ShoulderRight_ElbowRight-ElbowRight_WristRight(stdv),ElbowRight_WristRight-WristRight_HandRight(stdv),HipCenter_Spine-PlaneZXAxisX(stdv),HipCenter_Spine-PlaneXYAxisY(stdv),HipCenter_Spine-PlaneYZAxisZ(stdv),Spine_ShoulderCenter-PlaneZXAxisX(stdv),Spine_ShoulderCenter-PlaneXYAxisY(stdv),Spine_ShoulderCenter-PlaneYZAxisZ(stdv),ShoulderCenter_Head-PlaneZXAxisX(stdv),ShoulderCenter_Head-PlaneXYAxisY(stdv),ShoulderCenter_Head-PlaneYZAxisZ(stdv),ShoulderCenter_ShoulderLeft-PlaneZXAxisX(stdv),ShoulderCenter_ShoulderLeft-PlaneXYAxisY(stdv),ShoulderCenter_ShoulderLeft-PlaneYZAxisZ(stdv),ShoulderCenter_ShoulderRight-PlaneZXAxisX(stdv),ShoulderCenter_ShoulderRight-PlaneXYAxisY(stdv),ShoulderCenter_ShoulderRight-PlaneYZAxisZ(stdv),ShoulderLeft_ElbowLeft-PlaneZXAxisX(stdv),ShoulderLeft_ElbowLeft-PlaneXYAxisY(stdv),ShoulderLeft_ElbowLeft-PlaneYZAxisZ(stdv),ElbowLeft_WristLeft-PlaneZXAxisX(stdv),ElbowLeft_WristLeft-PlaneXYAxisY(stdv),ElbowLeft_WristLeft-PlaneYZAxisZ(stdv),WristLeft_HandLeft-PlaneZXAxisX(stdv),WristLeft_HandLeft-PlaneXYAxisY(stdv),WristLeft_HandLeft-PlaneYZAxisZ(stdv),ShoulderRight_ElbowRight-PlaneZXAxisX(stdv),ShoulderRight_ElbowRight-PlaneXYAxisY(stdv),ShoulderRight_ElbowRight-PlaneYZAxisZ(stdv),ElbowRight_WristRight-PlaneZXAxisX(stdv),ElbowRight_WristRight-PlaneXYAxisY(stdv),ElbowRight_WristRight-PlaneYZAxisZ(stdv),WristRight_HandRight-PlaneZXAxisX(stdv),WristRight_HandRight-PlaneXYAxisY(stdv),WristRight_HandRight-KinectZAxis(stdv),Added
PP21,3,T,20120931T174100000,2139.9542942295,-113.3462888223,110.4521713359,97.2867408805,175.507879832,173.2991384551,66.4826576004,68.3886833146,113.6453776842,133.6824012642,113.0697128705,122.4975633367,112.7246361232,170.0270464655,-91.6281313332,-0.3581261679,101.742501891,-92.5718098341,-0.3594690331,97.2867408805,-52.149189897,6.0936336839,98.0897477082,173.118753481,-113.3462888223,-74.322493626,9.8459820939,110.4521713359,-64.9269576326,-105.9703482028,-168.1046951876,-126.3395704904,-63.3394019716,126.7374459471,-157.4792548553,-133.0260964939,-110.5626206524,-160.4148763458,-32.7017563847,163.83967357,-102.4365485805,-88.3772112422,60.8437028569,-160.1492258883,-85.3068371962,86.1451839323,-162.630409051,22.643565007,0.9862937167,1.6063997882,0.8433589868,0.829461454,1.6226371591,1.118642895,1.3729496914,1.4889610943,7.7066260919,17.8659322584,5.3712174848,11.7044396492,9.8218601108,4.2567545456,0.8974036497,0.9072484609,7.0878404882,0.9422908186,0.8433589868,12.4897741042,1.6361205544,2.1662325484,1.2236761014,0.9862937167,2.4515882082,1.1259432046,1.6063997882,3.7436366328,1.2927403539,0.8372516937,NaN,9.5838739363,37.7896795541,3.6690207292,10.6905384717,14.2644432109,3.9258438125,19.3735738171,4.9347494904,8.8504828563,10.7118355847,143.9866254152,52.4998806995,11.946059024,133.6535608926,22.2502615566,
PP21,3,T,20120931T174200000,2134.1353924431,-112.3233056756,106.5612783716,103.0999014969,175.4972255826,166.4942299915,70.6054046888,67.2872412704,110.3716478724,130.0999211861,120.5063400158,130.1368536399,115.3159304628,152.1453904834,-101.5452886099,-4.0133498555,107.3001127063,-105.1516080624,-3.8634735699,103.0999014969,-44.4880109974,6.9311939257,97.1838723848,172.3174537627,-112.3233056756,-73.5602883665,14.4926318463,106.5612783716,-48.9019841496,-98.5252412696,-136.9569572095,-119.9437501572,-70.4147636298,82.1685632467,-159.2498033004,-131.8305129735,-111.3746514755,-162.2285936777,26.2411350678,156.4737997079,-73.9990717781,-49.8333625159,87.3810635284,-140.8589791207,-57.0636977418,82.2718153846,-11.8755965361,24.4856090375,4.152884959,3.4075327017,4.8138459972,1.3967512619,5.618423685,4.860643466,3.6077807112,8.4774217831,8.0789296115,29.5998084912,5.66503508,9.2402870905,13.6914528598,8.1702996463,3.4165144787,4.7713991936,9.6135595984,3.1389447801,4.8138459972,19.2623627044,2.6216626501,3.3397984953,20.4288800534,4.152884959,9.2930710877,3.4445276041,3.4075327017,11.066274182,13.200272823,103.8189192765,4.8235422059,19.3539372571,105.0366064276,3.5697685632,12.7938291559,10.6556611984,3.0858798434,38.5124459787,4.9796115369,20.3330195274,28.7849893844,98.6979529793,37.2427693135,18.4525963622,76.7531528972,170.0609250984,
PP21,3,T,20120931T174300000,2135.7092359982,-112.7535872497,109.642831561,103.4252454936,175.7782721859,166.9163397259,68.1696704196,65.7221061782,106.5034082365,125.3800253569,117.8472646483,128.3046494039,105.3126069232,160.8353523808,-97.1500976365,-1.9874278462,107.4546209963,-99.9512836543,-2.0748398834,103.4252454936,-42.8687521499,7.2245988407,96.6641457155,166.8507398178,-112.7535872497,-71.1643985773,16.4107640711,109.642831561,-49.5370862554,-86.688897927,-86.7587304234,-114.3236993012,-73.2215739884,63.735111396,-158.9370934731,-137.4569039288,-107.0821535911,-163.0488447563,28.5782628122,161.7254217364,-77.205471426,-69.1947859517,93.1526049583,-152.2886442951,-72.3495285708,121.1975269025,-97.5618713841,25.6998123838,6.1542423137,4.930193936,5.3867990202,1.4066064636,5.7186808331,3.6304903454,4.0581149949,12.4491650007,6.3660119382,34.9839772311,5.7186773729,13.8873261974,17.4118924323,10.2640395241,2.7521247438,5.3461646511,14.0919820472,2.6897297662,5.3867990202,15.5863655883,2.9421202458,2.8707525784,45.3263485666,6.1542423137,11.8624478531,1.9759748716,4.930193936,11.0234652831,17.6464644935,150.1385237976,3.0916180301,24.420161712,106.7333749122,3.5992183681,12.5912385661,8.3792786328,1.6489812052,22.2292984873,8.3603320632,14.9555105741,29.9249080123,121.3310642788,34.8518795224,16.1082696871,57.2846394139,138.7596187235,
PP21,3,T,20120931T174400000,2135.5191947115,-118.6677064491,109.7599306871,100.1815267657,176.1291190783,170.1084639239,63.4683770528,65.9640692154,115.8938083578,129.4397838537,101.0690736583,121.7728292491,102.1129635289,170.4340011413,-101.2019062435,-2.755386144,104.0249817562,-105.2331966172,-2.6813056652,100.1815267657,-46.6426075845,6.3645744729,96.6772487102,173.6177230802,-118.6677064491,-78.4189867271,15.1771754658,109.7599306871,-49.665136236,-96.2698362294,-162.6814474947,-113.7760772137,-60.023561942,127.6673762815,-155.4927137225,-142.3310705689,-104.2417581817,-162.322967953,8.8324715044,167.2103391202,-87.793953209,-89.6387891321,59.1899664777,-160.3834013606,-84.1502259854,122.6297014993,-161.1038396423,21.7743685846,2.4921592615,7.75456775,2.1305434429,0.8829003575,2.3281475626,2.1661945624,7.1367647383,5.2085399351,2.0542137901,9.9821375783,8.5437607198,9.4279870037,9.7882251662,5.5107341359,1.1232206681,2.1250699635,8.540026706,1.2179944696,2.1305434429,13.0196054464,1.7731324373,2.0027899962,1.651276345,2.4921592615,2.5775325058,1.7841559348,7.75456775,18.3910345409,7.9269443172,70.11851984,0.6124493894,5.6241710967,18.5458663284,2.4172039629,5.3278363234,4.9939722127,1.8843304867,25.5285395965,2.9970937315,6.4710931508,9.0423342538,155.2078751193,39.568558855,7.9252070131,95.293891354,38.3336429044,
PP21,3,T,20120931T174500000,2125.180543021,-123.3038296008,101.5384413891,97.4332056732,176.1099408727,171.0269188951,60.215567005,73.4642449922,124.3616271236,130.0715498538,107.3302973263,109.9924898486,109.3030682347,166.4749500034,-107.2504291871,-3.5358251869,101.2531474464,-117.0570071225,-3.8154678971,97.4332056732,-55.2835822776,5.1731264549,97.0853790517,168.616505653,-123.3038296008,-81.8900561985,13.1594802736,101.5384413891,-39.9256895903,-106.4214562397,-172.4491490568,-114.0649757517,-60.1518887111,119.1161199149,-151.4404099332,-136.8541326185,-108.3772049764,-160.1371199114,-2.219352602,170.676603521,-90.813751551,-95.317281795,15.2097207978,-159.6186498013,-83.929599273,123.085459134,-157.6739198394,28.0046964314,0.9598329974,4.2213333886,1.0050322462,0.8641656244,2.7869423549,1.26803458,3.7034856142,1.8350342694,3.9390443852,15.3172338224,5.1869291369,9.6290822802,14.0428537678,4.0079998613,0.860400075,1.1060560789,6.932792716,0.9897212267,1.0050322462,12.0247619442,2.2304668598,1.6234921137,45.2152736662,0.9598329974,2.1411028741,0.9485014884,4.2213333886,7.6257856531,4.4639884868,2.2115672789,0.8932880928,9.6277015109,62.3177013699,2.0567891679,7.8354905816,18.8813938213,2.436667627,30.5112571191,1.9353650347,6.8088416222,14.0055899731,157.8372505803,6.0786232893,15.2604936241,97.1276362276,5.7296278396,
PP21,3,T,20120931T174600000,2128.6561675421,-117.3708275281,100.5822396321,107.8192242758,176.1104224162,165.0790668458,61.7062577498,75.3852614357,128.1110760468,114.488963453,176.1835192573,116.7959306102,118.8455611975,133.8284177432,-91.0711424096,-0.2528616764,111.4116844139,-91.3898230832,-0.1778741014,107.8192242758,-40.4738633071,6.9381635344,96.9080406948,165.9201666675,-117.3708275281,-71.4111072366,15.4359906391,100.5822396321,-32.3234065453,70.5218726292,-168.2054277633,-90.4471807353,-102.4092527026,-137.7000733891,-156.4121649392,-105.0138634387,-148.0903653989,-154.8342104095,64.9978636151,167.3844430955,-64.4108415081,-24.7097491999,108.2974324774,-116.6112098053,-67.2795900534,96.6382404037,-139.6549916857,21.3322998895,5.5432708521,6.9754739306,2.0061766791,1.348457692,5.8566260082,2.4972510465,6.3822204307,6.5381663865,7.3329329781,7.0999345277,7.6994091678,9.8865445453,13.8171016559,8.9404337896,3.6758231192,1.8682899679,12.2815444289,4.1612290775,2.0061766791,22.4392531244,4.1475608897,5.1093597031,40.4764802505,5.5432708521,9.4124472947,3.6080378218,6.9754739306,20.0897114349,149.3826845265,6.5009779374,7.4820374247,7.210545489,64.3322179985,1.8951373251,5.8761049935,25.6932547323,1.8820346052,5.0321287411,3.2216355869,4.0964817151,30.8927870444,56.5019442012,13.0917443443,21.6531128711,54.4034342119,93.9584404627,
PP21,3,T,20120931T174700000,2134.2476475186,-109.5035995704,103.193710037,108.6372809387,175.9051211712,164.2555268316,73.062033867,76.6452350772,113.5632091694,130.1932595055,163.4260646962,125.6450895765,101.5353285783,156.5754061944,-100.5510704391,1.0553223998,112.5992837175,-107.0773127169,0.9776581155,108.6372809387,-65.4314267088,7.8813227804,107.0212924055,13.9374802958,-109.5035995704,-97.5352748173,7.7444406189,103.193710037,-64.8828515503,-102.6226846457,-167.1159949742,-129.969150608,-58.1342372515,103.4963374112,-162.1964351535,-52.4264777236,79.2936557239,52.2970410338,11.8071558341,155.8033212682,-82.669336425,-86.198006551,-18.6964147284,-157.5600283467,-93.6649139182,-1.6835084459,-134.037837812,24.4393954344,6.0612224978,6.3285978697,13.9918341319,1.1517495019,3.4428427879,4.0038013634,13.6208363654,6.2324127789,5.4019827457,7.2807189698,8.0322278781,15.7674183533,26.1766782303,21.499740399,8.2429978346,14.0351437178,29.1681654668,8.1783379622,13.9918341319,8.2057047244,2.5572488603,3.9464388242,173.9569269956,6.0612224978,20.6443840837,5.5804325003,6.3285978697,17.7209081067,8.8623918284,29.0878729862,2.1691133769,10.6139524738,58.8186814328,2.777391584,15.0634161497,54.382030324,167.7020972705,31.8007677977,5.4751931183,17.7768002617,40.5791414356,135.2789430388,15.5103459564,56.1400611927,122.2820951355,94.3932505158,
PP21,3,T,20120931T174800000,2135.5410366042,-116.7391035013,109.3989718015,93.5195303167,176.8595865811,165.3725075541,69.4071529629,64.2336636661,113.7054485777,130.6750286188,152.2298455302,128.0345818245,104.9453981305,171.6426051712,-123.1724571735,-6.1687178127,96.0936990361,-150.3845529846,-6.1717918384,93.5195303167,-70.5158577027,4.2087663732,102.8669157323,94.3699550813,-116.7391035013,-86.8527874838,11.967759754,109.3989718015,-58.6147639881,-97.1539900294,-173.8618020885,-130.1259126551,-54.6965443246,114.0702281188,-162.4762773428,-61.3475496951,62.2717874603,29.0490135351,-23.0510209821,156.44855585,-101.3790618987,-105.3638306907,-61.3934410241,-166.7855122038,-99.6044487021,-65.9081285507,-166.1770932276,20.6898145743,3.7989080918,2.485736428,1.3003536635,1.4958315106,2.7456442316,2.8256428803,1.7832513482,2.4082351755,2.4895856682,26.1073449197,5.7846074397,16.4656605195,9.161719771,65.3467089502,1.7290751904,3.0614210428,9.4753938963,1.4477064454,1.3003536635,24.7557423143,5.2144733427,3.8616156102,151.1967337314,3.7989080918,3.682512081,1.6748613406,2.485736428,6.59774965,3.3331241544,2.9400377663,1.1400545196,1.0013922881,2.4119890459,1.0468258468,35.4821956018,66.3870197101,171.8559479327,19.3147606005,3.5014949095,9.7012121337,22.847314392,138.2385423677,3.0793002062,16.1823123907,140.174629864,3.0609409787,
PP21,3,T,20120931T174900000,2136.6055803743,-106.7274890352,98.5839391494,111.0027256258,175.77078408,171.0708184649,71.0940187725,88.7525157037,113.6465128398,131.402480054,148.7966774266,116.3014902838,120.5206214034,174.565868118,-75.9324195886,8.2805734573,115.2388841782,-73.831184207,8.2176361079,111.0027256258,-64.8300377606,6.4931986244,104.1540552207,-167.5732670168,-106.7274890352,-121.7440291936,2.9354195576,98.5839391494,-72.8859251651,-97.2573345989,-173.6460990133,-131.0344313603,-54.7217293694,114.6135852581,-162.0832379326,-68.8089584204,48.2208824363,-37.2324362195,-42.6577615925,158.4902431239,-112.6745368691,-96.6537980121,-2.4300474405,-166.3675347924,-96.7725903277,11.5365611938,-164.6612146477,25.2084105424,4.495905591,3.3532942444,4.8136577198,0.9785752402,2.3002013008,2.2156522668,7.3161608011,2.4708318779,2.3272562577,29.544626567,6.8786768787,18.5777247795,7.0937648929,16.2739570462,4.7448802826,4.9145694969,21.4844407736,4.7160041319,4.8136577198,11.2948148468,2.5861841604,3.1246820149,28.7088662555,4.495905591,10.332207015,3.291569523,3.3532942444,12.1937244026,2.5378374433,2.2010505393,1.9512156384,1.1732034286,2.8113455942,1.2474128553,40.6025626345,81.2158208509,168.5951190545,21.7973171343,4.2734077263,12.9126267663,17.3755146997,161.9747348846,2.803278334,21.5485871786,160.6510447615,3.7229033044,
PP21,3,T,20120931T175000000,2134.6028672705,-106.388572114,100.3986137624,116.2673340501,176.1708830795,168.5394921343,70.288807009,86.6954354717,106.245152917,136.9998122019,153.7210204081,118.9540302571,95.2973693874,142.4168450293,-76.5278257521,7.880944165,120.055442518,-74.1573856427,7.8538225822,116.2673340501,-70.513995683,5.8074456403,107.0740459462,-141.8651867333,-106.388572114,-104.6164885708,2.4945653554,100.3986137624,-70.375947156,-91.987483962,10.0854619582,-131.0691503142,-60.2148097559,104.501683577,-161.6632748145,-65.3979089628,56.2968181563,-29.2423947353,-24.5940352891,131.6055193599,-100.8415780733,-130.8797324926,-92.8518349394,-149.5108330691,-27.8001478746,-65.9933819952,-86.0739434223,23.4358523433,3.2292918754,5.4436192093,3.3875441413,1.1290095089,5.0125099342,2.7543775583,3.8028933122,3.4534694974,5.275702923,22.78506595,11.7712327415,24.016234222,28.8600859456,3.8514054965,2.3056505271,3.3254782428,5.1816517545,2.1499484027,3.3875441413,23.3727061471,6.5353810977,5.3981174764,103.5861509058,3.2292918754,12.5245956764,3.8379314207,5.4436192093,25.9176521069,5.3150888003,176.2874264809,1.3308881961,10.6382645136,59.2135896199,2.456886623,36.5360678655,74.4670544494,171.1797056815,32.0405784961,87.2991222097,14.0437143484,19.1941186746,68.4850856361,55.8896269118,131.6156064345,91.5467000242,95.4628993497,
PP21,3,T,20120931T175100000,2128.6299636701,-107.8988916536,101.984466841,119.660245764,176.4351132327,166.2540828306,71.5680444369,82.4317811953,106.5152717029,138.768242708,141.4939504433,117.2815548024,108.6808605002,153.7833997571,-82.2794169514,5.4188738958,123.129870696,-81.3680683917,5.276904739,119.660245764,-72.7475930296,4.5994525842,107.0736442434,-114.3951163435,-107.8988916536,-94.8045782448,3.6124694405,101.984466841,-70.5476428357,-84.4786555426,64.3052833711,-126.3842917322,-65.5822007557,89.6120468418,-157.7883270913,-90.7498887494,6.3390816747,-71.5095191203,-24.8010442497,110.4731098651,-100.5652452726,-109.7426321355,-32.0263010114,-155.5168705041,-95.8361882444,-33.7574689391,-136.3720329114,27.2066263792,4.1170794711,4.4853313819,3.6109200688,1.474695696,4.9229126196,3.5452620339,3.7332523764,7.581404257,12.7307370083,31.7289046467,14.8509922261,23.3859802851,20.1355856987,6.7934910704,3.5197188355,3.9636191623,7.1889225316,2.9097192895,3.6109200688,22.051254467,6.3332292885,4.9457097838,134.3434596702,4.1170794711,27.3902914729,3.27245984,4.4853313819,19.6467190654,34.8103938646,162.3973848724,14.4286620695,17.4086171278,92.1368214068,21.5283454843,46.0573744204,103.0384014697,147.3687638077,48.4989277382,113.0052707875,19.9790246577,38.6217331869,124.8060756285,28.2483341402,27.7901407776,120.2441633639,96.8434930088,
PP21,3,T,20120931T175200000,2124.1247618799,-111.9431305231,101.4400197093,111.4513704956,175.3984089753,156.396610229,68.9260913786,71.8767881696,112.8953583974,93.3362158507,163.514931156,132.5483982069,144.0182586976,146.5315452758,-94.6633227306,-1.8776971925,115.3253607413,-96.1400043983,-2.2120312441,111.4513704956,-18.975407103,9.5075360549,93.1751942167,106.3189000464,-111.9431305231,-51.8117976346,17.1592672989,101.4400197093,-24.5839944924,-82.5490881903,-135.9655733295,-96.3518432192,1.307509209,66.5899831859,-58.9679393453,-8.566932686,-26.0437663236,-60.4793642162,43.2870157198,131.4156667249,-60.9316696993,-2.0444843894,139.4978706588,-93.0837959641,-23.9661974987,114.6730628353,-100.3088587795,27.211506161,10.1232968501,10.8601145637,6.0530665592,2.344921202,6.4493234993,10.0512745107,9.3649549898,21.6848699728,38.9781919971,15.4391917881,20.4069906036,24.3757323827,22.3905314434,9.9028746159,5.1585960681,6.5655128354,11.8445457592,5.0953431955,6.0530665592,48.5675288899,7.9047383938,7.281040178,108.6102555451,10.1232968501,44.6685081158,8.664341517,10.8601145637,32.7039139027,103.1958690701,81.5084047097,28.9807497337,79.8224352324,99.4193243615,87.3469813014,92.306807938,115.9153372146,94.2850129927,20.5761882936,68.6025643503,11.6727551569,37.6791101582,54.6513164768,22.2075368055,29.6621166306,56.4414372113,73.1882362093,
PP21,3,T,20120931T175300000,2128.0855374904,-124.852050285,122.1799049799,107.4993120679,176.2219034669,145.2479337406,48.741507653,55.4334378977,117.2658598644,82.4011903651,176.7654543283,158.018590156,155.8568860038,168.360017838,-89.8491273075,0.643740689,110.5555400246,-89.8608604655,0.4405387481,107.4993120679,16.0978390773,23.5237010376,84.0368368852,70.098752574,-124.852050285,-64.5585989699,18.9399690031,122.1799049799,-60.5349684469,-17.3321423602,-127.485734274,-92.0969325668,102.6363808874,-57.1855470438,9.2938398215,101.8978816962,-56.9051155083,8.9564413533,32.9255377972,139.7699556108,-61.1191719226,12.1901753986,156.4520321726,-84.272485071,0.8091966784,149.4815724444,-90.5285962137,23.6879852217,66.8736039674,10.3414439936,3.4426299445,2.1410460064,7.9181168591,13.8231945166,9.7884164653,18.1092559208,31.7942169708,2.6440258785,10.6332147114,7.262571534,6.2442156758,12.7181995051,4.9041133403,4.3129343084,14.9897895606,4.9675561741,3.4426299445,16.2605943573,11.8659225928,5.6230349842,116.801137082,66.8736039674,41.0325223559,8.1700045414,10.3414439936,15.9915589935,134.2345180253,89.5549385853,29.568408899,2.417312275,22.0836163035,7.0588583645,2.4575401454,23.2637476612,7.0214302559,3.2124488088,7.4025912828,5.5539437016,10.4272412331,3.864611592,4.8079927426,11.5169040134,6.0765393445,6.2175970003,
PP21,3,T,20120931T175400000,2131.8680757037,-107.1449253501,106.2227068829,107.5388539941,175.4809246443,152.0990772376,69.7580025845,65.9989946003,121.4344306829,78.9723278395,174.7423895349,126.4618632709,145.3702187537,142.4760633864,-95.515975226,-2.3626015488,111.6367252919,-97.7573732711,-2.7212773792,107.5388539941,18.6673736034,13.2698573409,87.3076981198,152.7023436748,-107.1449253501,-25.4717801943,24.3469244195,106.2227068829,-31.3291072919,-94.9357844994,-152.6322031596,-96.9978376329,100.9938135274,-38.2273389927,6.473565412,97.5218666454,-38.236656247,3.5765393576,10.6758728831,157.525503688,-83.8354037123,-50.4607278064,114.1334983992,-111.8527187251,52.3826589452,98.9075338696,-74.9620479111,27.3131331399,17.1922724714,9.9836264148,3.5026340433,1.7407701634,8.241067867,13.2900791401,8.3754888441,21.2526738245,18.8406134296,9.9588225587,10.093883405,20.8624897039,18.7578776935,8.6074695262,3.30428282,3.2890974691,12.6518209609,3.707841373,3.5026340433,21.7043167171,10.7914689278,4.4763540467,5.6236400203,17.1922724714,22.5477193174,5.0234691474,9.9836264148,19.7205579383,109.1775696121,9.6613235413,22.5284648285,22.6485023103,54.1401688526,22.8824718513,33.6559767336,57.4533545291,31.9289188452,20.1364727761,5.0335435639,10.1950215996,54.1840912097,105.6406636367,22.9124247897,55.7186771778,130.0235961606,19.7486890762,
PP21,3,T,20120931T175500000,2120.7404804753,-131.4179980511,110.6490551226,109.2621440263,175.0645002711,134.6922736003,51.2758555012,58.5235868763,158.7903764121,101.58463933,144.6462587791,128.3929944764,138.1253178556,145.0676364205,-107.0894237892,-6.8424397239,112.9579506931,-111.0926466193,-7.0475410389,109.2621440263,-5.3800385679,33.4125536928,94.4059905623,148.4405411776,-131.4179980511,-52.8704628897,16.900406442,110.6490551226,-47.2651391941,125.1837866356,-129.5896121197,-42.763522452,31.7226961126,78.7264523251,-58.8145386652,-7.8238088632,74.3387534432,-93.0223896175,30.9717619225,163.3636741118,-77.9275344742,66.1208007001,146.0740903399,-36.1276532579,93.3065003765,-76.239756897,-12.3091675327,26.3149467928,15.0424721829,14.1827821651,5.392089116,2.3604523613,9.0917891865,9.7351902483,12.3512794433,14.52022308,21.1386863205,26.2590376311,12.8892327056,19.3141661144,10.5480663683,8.0524772261,3.6423294793,5.1886615688,12.1303787308,4.6757096903,5.392089116,23.8625677234,13.8341158046,3.8090870339,4.18207525,15.0424721829,17.3830932174,5.5032445982,14.1827821651,27.1303798701,55.6898063918,13.8919486728,16.4979651912,51.9363692141,100.2297468052,48.1908526409,80.2616520505,99.8800831116,76.3993604741,20.282817667,5.0697338585,8.5999430369,15.6333163922,28.8420514818,16.0824681281,18.2404822694,131.286601116,14.1295334257,
PP21,3,T,20120931T175600000,2131.6849542311,-118.911808505,115.7330123061,112.1170282847,175.0189076217,141.7982123699,56.4286213399,57.952601022,136.4925113604,88.4089848024,158.2134831456,133.3338670154,140.8760981313,152.7660234653,-93.4606376178,-1.3685215847,116.8918324332,-94.4595077965,-1.3869956162,112.1170282847,8.7061936937,22.6519765609,88.7273930804,153.1700560817,-118.911808505,-44.4743812321,21.7922882451,115.7330123061,-46.0288485123,-60.6971313847,-146.8577553143,-88.9348677389,81.0240984047,22.2786709554,-9.0785506662,59.011839259,-5.9719835227,-27.9862310348,18.150344058,162.3299099548,-80.802914175,50.6287357997,142.3613879809,-47.4462882963,73.9061545495,21.8621798924,-28.5361611111,26.7110251693,17.2762268131,14.9880230894,6.2304929126,2.2438824552,9.7844842053,13.1507702741,12.4304738889,21.315275027,30.7987706841,25.7780711974,12.3132476545,24.4127178487,18.7960898507,8.9687377333,4.1536780772,6.4944812102,11.933931735,4.3445975739,6.2304929126,28.7554916129,16.3028073462,7.7798859504,6.6114821954,17.2762268131,20.2610719689,4.895318924,14.9880230894,22.7408369579,133.9730419746,7.794003896,26.6243798448,37.9280377294,89.7042679732,41.6769267931,74.9697484528,93.3639668144,63.4226432058,26.0519397491,6.8414475003,8.5243971017,27.1419333694,23.0696801885,26.4776956898,30.8546600696,148.745863233,25.9110156518,
